,timestamp,open,high,low,close,volume
108,2005-11-18T00:00:00+05:30,4353.1,4416.85,4327.95,4346.1,0
109,2005-11-21T00:00:00+05:30,4350.8,4355.55,4241.25,4251.95,0
110,2005-11-22T00:00:00+05:30,4248.1,4281.75,4177.2,4190.95,0
111,2005-11-23T00:00:00+05:30,4191.1,4268.8,4185.55,4260.75,0
112,2005-11-24T00:00:00+05:30,4258.25,4349.8,4258.25,4318.35,0
113,2005-11-25T00:00:00+05:30,4333.95,4374.0,4327.95,4367.65,0
114,2005-11-26T00:00:00+05:30,4372.6,4394.3,4371.9,4375.25,0
115,2005-11-28T00:00:00+05:30,4379.65,4426.95,4379.15,4407.55,0
116,2005-11-29T00:00:00+05:30,4282.6,4412.65,4282.6,4348.25,0
117,2005-11-30T00:00:00+05:30,4353.4,4415.95,4286.2,4298.2,0
118,2005-12-01T00:00:00+05:30,4321.65,4343.8,4269.85,4336.4,0
119,2005-12-02T00:00:00+05:30,4351.45,4411.2,4330.7,4343.45,0
120,2005-12-05T00:00:00+05:30,4339.0,4368.3,4261.2,4270.25,0
121,2005-12-06T00:00:00+05:30,4263.9,4280.35,4218.45,4229.7,0
122,2005-12-07T00:00:00+05:30,4242.0,4283.55,4230.25,4276.65,0
123,2005-12-08T00:00:00+05:30,4282.6,4291.35,4234.25,4266.85,0
124,2005-12-09T00:00:00+05:30,4268.75,4320.55,4265.25,4314.5,0
125,2005-12-12T00:00:00+05:30,4314.55,4382.35,4314.55,4366.75,0
126,2005-12-13T00:00:00+05:30,4368.7,4439.05,4364.7,4429.8,0
127,2005-12-14T00:00:00+05:30,4427.85,4536.25,4427.85,4519.55,0
128,2005-12-15T00:00:00+05:30,4523.35,4541.6,4377.35,4406.1,0
129,2005-12-16T00:00:00+05:30,4414.75,4532.65,4364.25,4520.15,0
130,2005-12-19T00:00:00+05:30,4492.4,4606.75,4492.4,4595.85,0
131,2005-12-20T00:00:00+05:30,4605.4,4608.05,4536.55,4578.35,0
132,2005-12-21T00:00:00+05:30,4576.85,4611.7,4487.1,4511.05,0
133,2005-12-22T00:00:00+05:30,4510.45,4542.75,4487.45,4522.45,0
134,2005-12-23T00:00:00+05:30,4537.4,4571.85,4459.05,4469.8,0
135,2005-12-26T00:00:00+05:30,4463.65,4481.6,4319.05,4335.15,0
136,2005-12-27T00:00:00+05:30,4325.15,4459.1,4299.3,4451.95,0
137,2005-12-28T00:00:00+05:30,4454.75,4505.1,4420.95,4453.6,0
138,2005-12-29T00:00:00+05:30,4463.1,4495.8,4435.1,4441.55,0
139,2005-12-30T00:00:00+05:30,4445.6,4551.65,4445.6,4534.2,0
140,2006-01-02T00:00:00+05:30,4566.95,4601.35,4542.0,4556.25,0
141,2006-01-03T00:00:00+05:30,4531.45,4605.45,4531.45,4600.25,0
142,2006-01-04T00:00:00+05:30,4619.55,4707.6,4616.05,4694.15,0
143,2006-01-05T00:00:00+05:30,4714.2,4782.65,4670.55,4760.45,0
144,2006-01-06T00:00:00+05:30,4767.25,4802.8,4703.1,4755.6,0
145,2006-01-09T00:00:00+05:30,4758.1,4777.05,4676.1,4695.6,0
146,2006-01-10T00:00:00+05:30,4698.8,4724.85,4617.6,4629.1,0
147,2006-01-12T00:00:00+05:30,4629.65,4659.0,4592.0,4635.35,0
148,2006-01-13T00:00:00+05:30,4634.25,4672.15,4589.45,4602.55,0
149,2006-01-16T00:00:00+05:30,4602.95,4615.95,4533.8,4558.15,0
150,2006-01-17T00:00:00+05:30,4556.35,4604.6,4491.9,4504.05,0
151,2006-01-18T00:00:00+05:30,4442.8,4493.55,4385.65,4441.75,0
152,2006-01-19T00:00:00+05:30,4447.65,4513.6,4447.65,4489.0,0
153,2006-01-20T00:00:00+05:30,4550.8,4553.8,4490.9,4509.4,0
154,2006-01-23T00:00:00+05:30,4510.85,4529.35,4462.15,4491.7,0
155,2006-01-24T00:00:00+05:30,4494.85,4546.35,4484.2,4492.3,0
156,2006-01-25T00:00:00+05:30,4493.2,4577.05,4477.3,4494.95,0
157,2006-01-27T00:00:00+05:30,4564.05,4676.6,4564.0,4666.9,0
158,2006-01-30T00:00:00+05:30,4574.05,4668.4,4566.3,4601.8,0
159,2006-01-31T00:00:00+05:30,4629.05,4632.05,4595.45,4617.6,0
160,2006-02-01T00:00:00+05:30,4622.3,4645.4,4469.55,4483.8,0
161,2006-02-02T00:00:00+05:30,4542.15,4542.15,4426.85,4441.05,0
162,2006-02-03T00:00:00+05:30,4444.6,4444.6,4382.2,4397.9,0
163,2006-02-06T00:00:00+05:30,4421.6,4506.95,4421.6,4481.65,0
164,2006-02-07T00:00:00+05:30,4483.6,4597.4,4482.55,4578.1,0
165,2006-02-08T00:00:00+05:30,4580.0,4580.0,4501.75,4563.85,0
166,2006-02-10T00:00:00+05:30,4564.3,4597.5,4557.15,4581.85,0
167,2006-02-13T00:00:00+05:30,4584.05,4629.45,4584.05,4611.0,0
168,2006-02-14T00:00:00+05:30,4611.0,4619.9,4526.75,4540.0,0
169,2006-02-15T00:00:00+05:30,4360.3,4578.2,4360.3,4515.8,0
170,2006-02-16T00:00:00+05:30,4542.05,4569.9,4479.35,4548.1,0
171,2006-02-17T00:00:00+05:30,4545.75,4576.15,4442.05,4452.3,0
172,2006-02-20T00:00:00+05:30,4460.65,4471.6,4392.75,4449.3,0
173,2006-02-21T00:00:00+05:30,4450.05,4486.8,4450.05,4466.6,0
174,2006-02-22T00:00:00+05:30,4467.3,4487.65,4436.0,4452.1,0
175,2006-02-23T00:00:00+05:30,4462.5,4478.35,4378.1,4394.9,0
176,2006-02-24T00:00:00+05:30,4406.6,4508.1,4398.0,4497.75,0
177,2006-02-27T00:00:00+05:30,4502.9,4566.95,4502.9,4560.05,0
178,2006-02-28T00:00:00+05:30,4565.05,4613.4,4515.05,4579.05,0
179,2006-03-01T00:00:00+05:30,4521.7,4585.8,4500.65,4572.7,0
180,2006-03-02T00:00:00+05:30,4579.8,4686.4,4560.9,4656.35,0
181,2006-03-03T00:00:00+05:30,4660.8,4682.75,4612.7,4624.0,0
182,2006-03-06T00:00:00+05:30,4624.85,4661.05,4624.85,4634.45,0
183,2006-03-07T00:00:00+05:30,4638.95,4643.45,4562.25,4621.8,0
184,2006-03-08T00:00:00+05:30,4635.55,4640.3,4538.9,4555.35,0
185,2006-03-09T00:00:00+05:30,4555.65,4595.25,4491.1,4587.35,0
186,2006-03-10T00:00:00+05:30,4594.95,4683.45,4594.95,4656.05,0
187,2006-03-13T00:00:00+05:30,4660.95,4699.65,4648.9,4666.3,0
188,2006-03-14T00:00:00+05:30,4740.7,4785.05,4650.45,4688.0,0
189,2006-03-16T00:00:00+05:30,4697.8,4738.35,4688.9,4710.5,0
190,2006-03-17T00:00:00+05:30,4717.7,4744.4,4686.15,4701.15,0
191,2006-03-20T00:00:00+05:30,4707.0,4730.7,4697.2,4707.95,0
192,2006-03-21T00:00:00+05:30,4711.4,4744.25,4644.6,4661.85,0
193,2006-03-22T00:00:00+05:30,4666.7,4666.7,4592.7,4607.45,0
194,2006-03-23T00:00:00+05:30,4621.95,4664.0,4594.85,4626.0,0
195,2006-03-24T00:00:00+05:30,4627.15,4680.3,4627.15,4662.9,0
196,2006-03-27T00:00:00+05:30,4709.25,4731.8,4689.75,4702.35,0
197,2006-03-28T00:00:00+05:30,4703.6,4732.3,4654.15,4660.65,0
198,2006-03-29T00:00:00+05:30,4646.1,4687.55,4644.9,4680.5,0
199,2006-03-30T00:00:00+05:30,4678.65,4709.1,4628.35,4638.45,0
200,2006-03-31T00:00:00+05:30,4643.05,4706.15,4629.9,4661.5,0
201,2006-04-03T00:00:00+05:30,4661.5,4731.95,4661.5,4724.05,0
202,2006-04-04T00:00:00+05:30,4742.65,4836.95,4742.65,4824.65,0
203,2006-04-05T00:00:00+05:30,4829.45,4895.9,4829.45,4873.0,0
204,2006-04-07T00:00:00+05:30,4878.65,4905.05,4702.95,4717.6,0
205,2006-04-10T00:00:00+05:30,4721.4,4754.8,4649.65,4689.45,0
206,2006-04-12T00:00:00+05:30,4644.4,4698.6,4567.0,4575.25,0
207,2006-04-13T00:00:00+05:30,4574.3,4584.8,4408.65,4467.1,0
208,2006-04-17T00:00:00+05:30,4477.5,4575.95,4477.5,4561.7,0
209,2006-04-18T00:00:00+05:30,4566.45,4687.3,4566.45,4633.75,0
210,2006-04-19T00:00:00+05:30,4639.45,4694.0,4605.25,4620.9,0
211,2006-04-20T00:00:00+05:30,4626.55,4644.35,4592.2,4624.3,0
212,2006-04-21T00:00:00+05:30,4627.35,4662.4,4567.1,4596.1,0
213,2006-04-24T00:00:00+05:30,4593.25,4606.05,4503.95,4520.5,0
214,2006-04-25T00:00:00+05:30,4523.9,4543.05,4446.9,4455.55,0
215,2006-04-26T00:00:00+05:30,4450.0,4517.9,4450.0,4499.3,0
216,2006-04-27T00:00:00+05:30,4514.15,4562.15,4415.6,4435.8,0
217,2006-04-28T00:00:00+05:30,4427.85,4452.15,4179.85,4437.05,0
218,2006-04-29T00:00:00+05:30,4442.65,4622.2,4442.65,4549.8,0
219,2006-05-02T00:00:00+05:30,4558.25,4752.85,4558.25,4729.3,0
220,2006-05-03T00:00:00+05:30,4733.35,4898.4,4720.9,4880.7,0
221,2006-05-04T00:00:00+05:30,4780.35,4960.75,4780.35,4935.3,0
222,2006-05-05T00:00:00+05:30,4937.2,4955.25,4865.5,4876.55,0
223,2006-05-08T00:00:00+05:30,4892.25,4935.85,4859.8,4875.05,0
224,2006-05-09T00:00:00+05:30,4896.7,4922.05,4828.95,4914.25,0
225,2006-05-10T00:00:00+05:30,4916.0,5068.2,4916.0,5047.15,0
226,2006-05-11T00:00:00+05:30,5047.15,5074.4,4966.35,4991.35,0
227,2006-05-12T00:00:00+05:30,4971.2,4987.0,4863.35,4871.6,0
228,2006-05-15T00:00:00+05:30,4873.3,4880.0,4686.55,4713.05,0
229,2006-05-16T00:00:00+05:30,4714.6,4724.25,4550.65,4685.45,0
230,2006-05-17T00:00:00+05:30,4712.2,4914.9,4712.2,4853.35,0
231,2006-05-18T00:00:00+05:30,4853.65,4853.65,4483.45,4539.5,0
232,2006-05-19T00:00:00+05:30,4593.75,4677.85,4291.15,4330.4,0
233,2006-05-22T00:00:00+05:30,4380.4,4463.45,3972.25,4216.3,0
234,2006-05-23T00:00:00+05:30,4283.95,4378.5,4101.25,4326.65,0
235,2006-05-24T00:00:00+05:30,4327.8,4466.8,4248.0,4295.5,0
236,2006-05-25T00:00:00+05:30,4274.9,4316.8,4187.4,4271.95,0
237,2006-05-26T00:00:00+05:30,4274.2,4411.8,4274.2,4324.05,0
238,2006-05-29T00:00:00+05:30,4324.7,4391.35,4297.95,4337.65,0
239,2006-05-30T00:00:00+05:30,4351.6,4353.2,4269.25,4274.55,0
240,2006-05-31T00:00:00+05:30,4254.05,4254.05,4043.0,4123.55,0
241,2006-06-01T00:00:00+05:30,4130.85,4206.35,4056.75,4075.5,0
242,2006-06-02T00:00:00+05:30,4076.3,4187.9,4032.95,4176.5,0
243,2006-06-05T00:00:00+05:30,4177.3,4200.8,4047.55,4068.35,0
244,2006-06-06T00:00:00+05:30,4061.8,4155.75,3950.9,4079.55,0
245,2006-06-07T00:00:00+05:30,4056.35,4082.05,3901.25,3962.0,0
246,2006-06-08T00:00:00+05:30,3966.3,3966.3,3666.95,3704.35,0
247,2006-06-09T00:00:00+05:30,3704.5,3860.25,3596.7,3829.4,0
248,2006-06-12T00:00:00+05:30,3832.8,3850.05,3637.35,3673.3,0
249,2006-06-13T00:00:00+05:30,3639.1,3639.1,3466.1,3541.25,0
250,2006-06-14T00:00:00+05:30,3583.4,3656.5,3408.95,3475.45,0
251,2006-06-15T00:00:00+05:30,3551.1,3676.85,3534.9,3661.85,0
252,2006-06-16T00:00:00+05:30,3679.0,3853.6,3679.0,3770.45,0
253,2006-06-19T00:00:00+05:30,3762.5,3765.1,3689.9,3751.55,0
254,2006-06-20T00:00:00+05:30,3751.5,3751.5,3633.1,3660.4,0
255,2006-06-21T00:00:00+05:30,3661.75,3726.7,3640.6,3685.0,0
256,2006-06-22T00:00:00+05:30,3686.4,3850.15,3686.4,3829.45,0
257,2006-06-23T00:00:00+05:30,3824.8,3824.8,3745.65,3802.5,0
258,2006-06-25T00:00:00+05:30,3813.6,3848.1,3777.7,3790.35,0
259,2006-06-26T00:00:00+05:30,3794.35,3794.35,3669.95,3683.35,0
260,2006-06-27T00:00:00+05:30,3695.5,3713.9,3611.2,3679.3,0
261,2006-06-28T00:00:00+05:30,3673.75,3682.35,3596.75,3609.35,0
262,2006-06-29T00:00:00+05:30,3610.65,3668.15,3571.25,3596.2,0
263,2006-06-30T00:00:00+05:30,3638.0,3743.8,3638.0,3708.9,0
264,2006-07-03T00:00:00+05:30,3717.75,3784.0,3682.35,3719.25,0
265,2006-07-04T00:00:00+05:30,3719.4,3788.85,3719.4,3776.85,0
266,2006-07-05T00:00:00+05:30,3964.8,3964.8,3771.7,3824.4,0
267,2006-07-06T00:00:00+05:30,3807.4,3807.4,3742.65,3761.25,0
268,2006-07-07T00:00:00+05:30,3765.0,3803.7,3657.3,3704.95,0
269,2006-07-10T00:00:00+05:30,3695.7,3713.85,3655.2,3709.4,0
270,2006-07-11T00:00:00+05:30,3705.05,3711.7,3664.75,3683.7,0
271,2006-07-12T00:00:00+05:30,3591.05,3689.35,3529.15,3684.8,0
272,2006-07-13T00:00:00+05:30,3688.85,3706.8,3659.4,3676.4,0
273,2006-07-14T00:00:00+05:30,3623.4,3658.35,3584.95,3630.1,0
274,2006-07-17T00:00:00+05:30,3659.35,3659.35,3504.3,3519.2,0
275,2006-07-18T00:00:00+05:30,3512.85,3530.6,3445.7,3472.65,0
276,2006-07-19T00:00:00+05:30,3485.8,3526.6,3413.5,3428.15,0
277,2006-07-20T00:00:00+05:30,3472.0,3626.95,3472.0,3602.45,0
278,2006-07-21T00:00:00+05:30,3601.6,3601.6,3509.4,3543.55,0
279,2006-07-24T00:00:00+05:30,3537.0,3722.25,3495.6,3715.75,0
280,2006-07-25T00:00:00+05:30,3768.45,3886.65,3768.45,3871.2,0
281,2006-07-26T00:00:00+05:30,3882.65,3910.85,3816.95,3898.35,0
282,2006-07-27T00:00:00+05:30,3920.15,3960.6,3844.0,3945.7,0
283,2006-07-28T00:00:00+05:30,3967.05,4042.75,3911.7,4022.95,0
284,2006-07-31T00:00:00+05:30,4032.45,4140.55,4032.45,4078.8,0
285,2006-08-01T00:00:00+05:30,4074.15,4074.15,3996.05,4050.75,0
286,2006-08-02T00:00:00+05:30,4053.55,4103.85,4029.15,4096.95,0
287,2006-08-03T00:00:00+05:30,4097.95,4192.95,4097.95,4152.6,0
288,2006-08-04T00:00:00+05:30,4129.8,4144.95,4041.7,4067.75,0
289,2006-08-07T00:00:00+05:30,4059.45,4153.1,4032.5,4134.45,0
290,2006-08-08T00:00:00+05:30,4141.0,4275.5,4141.0,4265.95,0
291,2006-08-09T00:00:00+05:30,4268.65,4346.25,4235.7,4329.05,0
292,2006-08-10T00:00:00+05:30,4336.35,4378.85,4302.35,4370.55,0
293,2006-08-11T00:00:00+05:30,4380.05,4403.4,4308.95,4324.65,0
294,2006-08-14T00:00:00+05:30,4314.7,4358.05,4308.25,4328.85,0
295,2006-08-16T00:00:00+05:30,4342.2,4456.1,4342.2,4433.1,0
296,2006-08-17T00:00:00+05:30,4453.1,4471.4,4394.3,4410.3,0
297,2006-08-18T00:00:00+05:30,4399.0,4414.35,4351.5,4369.3,0
298,2006-08-21T00:00:00+05:30,4342.9,4456.55,4325.45,4446.2,0
299,2006-08-22T00:00:00+05:30,4462.35,4495.9,4433.55,4449.7,0
300,2006-08-23T00:00:00+05:30,4448.8,4465.3,4378.15,4395.1,0
301,2006-08-24T00:00:00+05:30,4377.7,4442.1,4332.8,4428.35,0
302,2006-08-25T00:00:00+05:30,4575.75,4596.7,4472.15,4495.45,0
303,2006-08-28T00:00:00+05:30,4501.85,4533.0,4485.95,4528.4,0
304,2006-08-29T00:00:00+05:30,4529.4,4579.65,4529.4,4562.7,0
305,2006-08-30T00:00:00+05:30,4566.8,4605.9,4534.15,4596.3,0
306,2006-08-31T00:00:00+05:30,4612.0,4633.05,4580.45,4594.85,0
307,2006-09-01T00:00:00+05:30,4593.2,4655.5,4568.25,4650.85,0
308,2006-09-04T00:00:00+05:30,4662.5,4708.9,4661.5,4696.9,0
309,2006-09-05T00:00:00+05:30,4703.25,4743.85,4682.4,4706.8,0
310,2006-09-06T00:00:00+05:30,4709.2,4724.15,4671.85,4690.4,0
311,2006-09-07T00:00:00+05:30,4683.55,4683.55,4627.95,4647.3,0
312,2006-09-08T00:00:00+05:30,4652.9,4680.9,4616.15,4658.45,0
313,2006-09-11T00:00:00+05:30,4658.45,4672.35,4510.65,4528.9,0
314,2006-09-12T00:00:00+05:30,4526.25,4645.75,4480.2,4631.6,0
315,2006-09-13T00:00:00+05:30,4637.75,4837.6,4637.75,4823.9,0
316,2006-09-14T00:00:00+05:30,4853.2,4913.05,4835.1,4896.35,0
317,2006-09-15T00:00:00+05:30,4883.25,4915.2,4849.95,4908.1,0
318,2006-09-18T00:00:00+05:30,4905.0,4954.55,4898.55,4924.95,0
319,2006-09-19T00:00:00+05:30,4927.6,4949.0,4861.25,4890.45,0
320,2006-09-20T00:00:00+05:30,4878.25,4915.8,4800.65,4899.75,0
321,2006-09-21T00:00:00+05:30,4925.0,4990.9,4925.0,4972.95,0
322,2006-09-22T00:00:00+05:30,4956.45,4982.2,4903.95,4934.7,0
323,2006-09-25T00:00:00+05:30,5078.4,5084.25,4910.85,4949.9,0
324,2006-09-26T00:00:00+05:30,4957.25,5066.35,4947.8,5061.7,0
325,2006-09-27T00:00:00+05:30,5035.85,5143.5,5035.85,5124.5,0
326,2006-09-28T00:00:00+05:30,5123.65,5350.65,5118.75,5327.6,0
327,2006-09-29T00:00:00+05:30,5519.55,5519.55,5255.95,5276.25,0
328,2006-10-03T00:00:00+05:30,5277.05,5312.25,5241.45,5264.9,0
329,2006-10-04T00:00:00+05:30,5265.45,5267.95,5185.95,5201.25,0
330,2006-10-05T00:00:00+05:30,5215.85,5350.65,5215.85,5334.7,0
331,2006-10-06T00:00:00+05:30,5326.35,5357.2,5300.2,5311.25,0
332,2006-10-09T00:00:00+05:30,5290.75,5327.2,5261.75,5292.75,0
333,2006-10-10T00:00:00+05:30,5292.45,5326.9,5253.5,5270.3,0
334,2006-10-11T00:00:00+05:30,5271.5,5313.85,5182.1,5206.4,0
335,2006-10-12T00:00:00+05:30,5208.85,5285.3,5142.0,5270.4,0
336,2006-10-13T00:00:00+05:30,5290.85,5361.25,5290.85,5302.45,0
337,2006-10-16T00:00:00+05:30,5250.6,5433.1,5250.6,5399.55,0
338,2006-10-17T00:00:00+05:30,5393.4,5433.7,5353.9,5390.1,0
339,2006-10-18T00:00:00+05:30,5406.5,5425.6,5374.65,5405.85,0
